customer_id,customer_name,email,city,region,segment,signup_date,source_file,source_system,ingestion_timestamp,ingestion_id
C0290,Rohan Saxena,rohan.saxena290@example.com,Chandigarh,North,Home Office,2024-12-11,customers.json,RetailMart,2026-07-21T13:08:30,d8e79e23-9ca6-4f51-926b-9a685d6188d1
C0291,Varun Saxena,varun.saxena291@example.com,Bengaluru,South,Consumer,2025-08-12,customers.json,RetailMart,2026-07-21T13:08:30,43b1dab6-db9f-4e0c-858f-e363aeb6690a
C0292,Tanvi Singh,tanvi.singh292@example.com,Bengaluru,South,Corporate,2024-07-13,customers.json,RetailMart,2026-07-21T13:08:30,862150e2-94b6-448b-ad08-6acd29c9b396
C0293,Aarav Joshi,aarav.joshi293@example.com,Pune,West,Corporate,2025-11-27,customers.json,RetailMart,2026-07-21T13:08:30,486c415c-e7ef-49b2-b764-479afe89c775
C0294,Zoya Mehta,zoya.mehta294@example.com,Bhopal,Central,Consumer,2024-08-30,customers.json,RetailMart,2026-07-21T13:08:30,89721da2-bf6d-4e17-99db-332ff618bc62
C0295,Riya Saxena,riya.saxena295@example.com,Kolkata,East,Corporate,2025-02-01,customers.json,RetailMart,2026-07-21T13:08:30,f5bd27ac-098a-4856-835a-3757d15ebee7
C0296,Saanvi Singh,saanvi.singh296@example.com,Bhopal,Central,Corporate,2025-01-15,customers.json,RetailMart,2026-07-21T13:08:30,37f845b1-c893-46de-a523-72159f0a8f5a
C0297,Kavya Kapoor,kavya.kapoor297@example.com,Pune,West,Corporate,2025-09-12,customers.json,RetailMart,2026-07-21T13:08:30,f0063c0a-d46e-4818-a991-da87fe7eb6bb
C0298,Meera Kapoor,meera.kapoor298@example.com,Delhi,North,Home Office,2024-11-16,customers.json,RetailMart,2026-07-21T13:08:30,f356db8e-228b-4603-9aa1-18c8c179a6b9
C0299,Priya Singh,priya.singh299@example.com,Hyderabad,South,Consumer,2024-07-26,customers.json,RetailMart,2026-07-21T13:08:30,61ae5ac9-cf43-4e0c-ba4d-6b103598716c
C0300,Rohan Singh,rohan.singh300@example.com,Bhopal,Central,Consumer,2024-01-16,customers.json,RetailMart,2026-07-21T13:08:30,9e3148d8-417a-4b07-add3-f4392bf75926
C0301,Aditi Saxena,aditi.saxena301@example.com,Chandigarh,North,Home Office,2024-09-22,customers.json,RetailMart,2026-07-21T13:08:30,5391a85c-e83b-4cf9-86ce-b925ea745dd1
C0302,Priya Gupta,priya.gupta302@example.com,Kolkata,East,Home Office,2025-08-26,customers.json,RetailMart,2026-07-21T13:08:30,79ede139-2642-40bd-84f7-9781fab7f97c
C0303,Meera Gupta,meera.gupta303@example.com,Hyderabad,South,Home Office,2024-01-08,customers.json,RetailMart,2026-07-21T13:08:30,810395f2-9e62-4777-8f33-ee514ccb91dd
C0304,Diya Verma,diya.verma304@example.com,Pune,West,Home Office,2025-10-16,customers.json,RetailMart,2026-07-21T13:08:30,d514b9dd-eeb3-4d61-9bfa-bf87f8e4eac5
C0305,Aditi Singh,aditi.singh305@example.com,Bhopal,Central,Corporate,2025-01-31,customers.json,RetailMart,2026-07-21T13:08:30,1df9d72a-2996-4084-b7eb-0989d98cd028
C0306,Riya Mehta,riya.mehta306@example.com,Jaipur,North,Consumer,2024-04-12,customers.json,RetailMart,2026-07-21T13:08:30,72a47b31-2f0a-439c-ad03-3e9d0cf43f4b
C0307,Rahul Kapoor,rahul.kapoor307@example.com,Pune,West,Consumer,2024-08-08,customers.json,RetailMart,2026-07-21T13:08:30,d462cb72-84e6-4563-b712-19a099fa11e6
C0308,Diya Jain,diya.jain308@example.com,Bengaluru,South,Corporate,2025-02-08,customers.json,RetailMart,2026-07-21T13:08:30,9e90a907-e1c7-4644-9aba-8b69bf68d0ac
C0309,Yash Singh,yash.singh309@example.com,Ahmedabad,West,Consumer,2024-08-18,customers.json,RetailMart,2026-07-21T13:08:30,d08fe758-a068-4e63-84ca-48ad50ae3916
C0310,Varun Singh,varun.singh310@example.com,Pune,West,Home Office,2024-03-20,customers.json,RetailMart,2026-07-21T13:08:30,97ac1c91-4b1f-408e-8422-d0176d92ea89
C0311,Arjun Joshi,arjun.joshi311@example.com,Hyderabad,South,Consumer,2025-05-01,customers.json,RetailMart,2026-07-21T13:08:30,3279c30c-cbaa-4c71-9377-7128b72c889a
C0312,Meera Kapoor,meera.kapoor312@example.com,Mumbai,West,Home Office,2025-05-05,customers.json,RetailMart,2026-07-21T13:08:30,b543a581-ec71-4e36-a7fa-8d8c7784f944
C0313,Ananya Kapoor,ananya.kapoor313@example.com,Hyderabad,South,Consumer,2024-03-27,customers.json,RetailMart,2026-07-21T13:08:30,f5e399a3-a96d-4bb0-906e-23f0c8745f43
C0314,Zoya Verma,zoya.verma314@example.com,Pune,West,Corporate,2024-07-24,customers.json,RetailMart,2026-07-21T13:08:30,36ba64c8-2372-4749-b34d-bb63242ef39e
C0315,Nikhil Saxena,nikhil.saxena315@example.com,Hyderabad,South,Corporate,2024-06-27,customers.json,RetailMart,2026-07-21T13:08:30,d487dae7-9bac-4a5b-bd51-19f58af6490f
C0316,Riya Verma,riya.verma316@example.com,Bhopal,Central,Home Office,2025-04-26,customers.json,RetailMart,2026-07-21T13:08:30,79a25dcc-7ad1-4317-bd9e-03e5a60ecef0
C0317,Varun Sharma,varun.sharma317@example.com,Bengaluru,South,Home Office,2025-06-17,customers.json,RetailMart,2026-07-21T13:08:30,f4e592df-475b-46df-a8bf-a211d58cf92d
C0318,Rahul Saxena,rahul.saxena318@example.com,Ahmedabad,West,Consumer,2025-06-14,customers.json,RetailMart,2026-07-21T13:08:30,356b9deb-b5f3-4977-ae80-0bf9fc8da036
C0319,Ananya Joshi,ananya.joshi319@example.com,Bhopal,Central,Home Office,2025-11-16,customers.json,RetailMart,2026-07-21T13:08:30,156d5745-aa68-440b-97d5-609e1d82b997
C0320,Saanvi Verma,saanvi.verma320@example.com,Pune,West,Consumer,2025-07-15,customers.json,RetailMart,2026-07-21T13:08:30,e31ee81e-f88f-40ca-87ea-f53798a77bd0
C0321,Aditi Singh,aditi.singh321@example.com,Jaipur,North,Corporate,2024-08-22,customers.json,RetailMart,2026-07-21T13:08:30,8d93eef7-863e-4954-85ed-5193f1011843
C0322,Arjun Gupta,arjun.gupta322@example.com,Delhi,North,Home Office,2024-03-19,customers.json,RetailMart,2026-07-21T13:08:30,be4223a1-8f7c-4cf2-8815-d392e5270a57
C0323,Rohan Joshi,rohan.joshi323@example.com,Mumbai,West,Corporate,2025-03-24,customers.json,RetailMart,2026-07-21T13:08:30,c823eade-012e-4704-a276-a6f817858c32
C0324,Zoya Kapoor,zoya.kapoor324@example.com,Bhopal,Central,Home Office,2025-10-30,customers.json,RetailMart,2026-07-21T13:08:30,cc22dd32-89d9-4b54-a060-e2dfe26c0ede
C0325,Diya Kapoor,diya.kapoor325@example.com,Lucknow,North,Home Office,2025-12-12,customers.json,RetailMart,2026-07-21T13:08:30,a17f4a43-d033-4000-bc43-61e738c5628d
C0326,Varun Saxena,varun.saxena326@example.com,Delhi,North,Corporate,2024-06-17,customers.json,RetailMart,2026-07-21T13:08:30,6b13c13d-2ee1-4746-8462-2b569ca67315
C0327,Aditi Patel,aditi.patel327@example.com,Pune,West,Consumer,2024-06-21,customers.json,RetailMart,2026-07-21T13:08:30,04c4c52a-ce6f-4efc-bbe9-d92ee6e41755
C0328,Tanvi Gupta,tanvi.gupta328@example.com,Kolkata,East,Corporate,2024-01-28,customers.json,RetailMart,2026-07-21T13:08:30,bcfbc7a6-bd36-4690-8a24-3ea866558c18
C0329,Riya Jain,riya.jain329@example.com,Delhi,North,Home Office,2024-04-13,customers.json,RetailMart,2026-07-21T13:08:30,b4d2eaff-e590-4da2-b111-5399e35a5de0
C0330,Aditi Kapoor,aditi.kapoor330@example.com,Hyderabad,South,Corporate,2025-02-09,customers.json,RetailMart,2026-07-21T13:08:30,b98942a7-cb95-47fa-90fe-367613ae9fc2
C0331,Arjun Joshi,arjun.joshi331@example.com,Bengaluru,South,Consumer,2025-02-03,customers.json,RetailMart,2026-07-21T13:08:30,381f3155-81f9-465d-8558-078043886015
C0332,Kavya Saxena,kavya.saxena332@example.com,Bhopal,Central,Consumer,2024-09-27,customers.json,RetailMart,2026-07-21T13:08:30,f675af85-afe1-40da-bd6f-90c04ee8a90d
C0333,Rahul Gupta,rahul.gupta333@example.com,Jaipur,North,Consumer,2024-08-14,customers.json,RetailMart,2026-07-21T13:08:30,c5834eb3-1676-4269-987a-39d74026a658
C0334,Kavya Verma,kavya.verma334@example.com,Chandigarh,North,Home Office,2025-08-28,customers.json,RetailMart,2026-07-21T13:08:30,ad7e4cdd-a41b-4a5c-81ba-95ce16a597de
C0335,Kavya Gupta,kavya.gupta335@example.com,Bengaluru,South,Corporate,2024-12-01,customers.json,RetailMart,2026-07-21T13:08:30,a9fde870-0e97-451d-b3d4-6aa0f43659fa
C0336,Aarav Singh,aarav.singh336@example.com,Mumbai,West,Consumer,2025-08-13,customers.json,RetailMart,2026-07-21T13:08:30,e6140823-5dab-496e-a883-2c1b92fd1f7f
C0337,Zoya Singh,zoya.singh337@example.com,Mumbai,West,Consumer,2025-12-04,customers.json,RetailMart,2026-07-21T13:08:30,1fe04490-9ec3-4940-8f83-1b8241c73ce5
C0338,Aarav Mehta,aarav.mehta338@example.com,Delhi,North,Consumer,2024-08-19,customers.json,RetailMart,2026-07-21T13:08:30,47d2ee00-e495-4967-a6ee-55b2ca92ead1
C0339,Meera Saxena,meera.saxena339@example.com,Hyderabad,South,Corporate,2024-05-27,customers.json,RetailMart,2026-07-21T13:08:30,f636d819-cc04-408a-aad6-a546d26cb611
C0340,Ishaan Singh,ishaan.singh340@example.com,Jaipur,North,Consumer,2025-11-26,customers.json,RetailMart,2026-07-21T13:08:30,7a9f6ab4-0a3d-492e-bd7a-1e1fd080824a
C0341,Saanvi Jain,saanvi.jain341@example.com,Mumbai,West,Consumer,2025-04-08,customers.json,RetailMart,2026-07-21T13:08:30,9a6a1d99-a8ea-4f95-a82a-60b33f3f3ef7
C0342,Ananya Joshi,ananya.joshi342@example.com,Lucknow,North,Corporate,2024-07-31,customers.json,RetailMart,2026-07-21T13:08:30,72b5b129-02a5-40d7-8ee9-0b6e37df43ec
C0343,Yash Saxena,yash.saxena343@example.com,Hyderabad,South,Consumer,2025-03-29,customers.json,RetailMart,2026-07-21T13:08:30,1846e839-7131-4dce-bae5-f80943014f1a
C0344,Yash Gupta,yash.gupta344@example.com,Kolkata,East,Home Office,2025-01-10,customers.json,RetailMart,2026-07-21T13:08:30,a0246ffc-9e92-4ef9-9c31-4113b665f95d
C0345,Yash Singh,yash.singh345@example.com,Jaipur,North,Corporate,2025-10-23,customers.json,RetailMart,2026-07-21T13:08:30,d93e95d7-b348-4f4c-b1b9-5c93cbc16e29
C0346,Aarav Sharma,aarav.sharma346@example.com,Bhopal,Central,Corporate,2024-07-05,customers.json,RetailMart,2026-07-21T13:08:30,a85b16cd-e2a6-4f70-ab63-84684733a3eb
C0347,Saanvi Verma,saanvi.verma347@example.com,Chennai,South,Corporate,2025-12-24,customers.json,RetailMart,2026-07-21T13:08:30,dac32d08-5c88-4829-8529-50b646113c6b
C0348,Tanvi Verma,tanvi.verma348@example.com,Lucknow,North,Consumer,2025-11-14,customers.json,RetailMart,2026-07-21T13:08:30,8eb7af81-d24f-473a-921c-be8bc53acb62
C0349,Diya Verma,diya.verma349@example.com,Hyderabad,South,Consumer,2024-05-11,customers.json,RetailMart,2026-07-21T13:08:30,f2ca1aca-9891-48ce-aff1-f606e53d7501
C0350,Zoya Patel,zoya.patel350@example.com,Pune,West,Corporate,2024-04-30,customers.json,RetailMart,2026-07-21T13:08:30,991a4d1d-48c4-434d-bb6d-41d1437a0dea
C0351,Yash Singh,yash.singh351@example.com,Chandigarh,North,Corporate,2025-01-24,customers.json,RetailMart,2026-07-21T13:08:30,029edd67-f004-4445-8267-4ec726f222ab
C0352,Saanvi Verma,saanvi.verma352@example.com,Ahmedabad,West,Home Office,2024-02-02,customers.json,RetailMart,2026-07-21T13:08:30,8cb2d85e-5506-4550-99b0-6c8e81ff3cd7
C0353,Zoya Gupta,zoya.gupta353@example.com,Delhi,North,Corporate,2024-08-06,customers.json,RetailMart,2026-07-21T13:08:30,76ef0335-94f2-4644-8847-6bdbe4732510
C0354,Meera Kapoor,meera.kapoor354@example.com,Kolkata,East,Corporate,2024-11-13,customers.json,RetailMart,2026-07-21T13:08:30,14ab375f-0933-4e5d-902d-6e330ba4a84c
C0355,Rohan Kapoor,rohan.kapoor355@example.com,Kolkata,East,Home Office,2025-12-08,customers.json,RetailMart,2026-07-21T13:08:30,34b11c4e-345e-41f4-8a37-e2ed8e7b81bd
C0356,Rahul Kapoor,rahul.kapoor356@example.com,Delhi,North,Corporate,2025-12-25,customers.json,RetailMart,2026-07-21T13:08:30,84e4de43-2b5f-4219-a38a-275900b03b42
C0357,Nikhil Patel,nikhil.patel357@example.com,Bhopal,Central,Consumer,2024-04-20,customers.json,RetailMart,2026-07-21T13:08:30,0521b843-ca90-45f3-b6e7-a75c13d016ef
C0358,Varun Verma,varun.verma358@example.com,Bhopal,Central,Consumer,2025-10-12,customers.json,RetailMart,2026-07-21T13:08:30,d1f26473-606e-4213-88a0-673277313687
C0359,Ananya Kapoor,ananya.kapoor359@example.com,Delhi,North,Consumer,2024-03-07,customers.json,RetailMart,2026-07-21T13:08:30,31838f2a-6f64-4030-ad78-8d2b0a2750c3
C0360,Riya Mehta,riya.mehta360@example.com,Lucknow,North,Home Office,2025-06-30,customers.json,RetailMart,2026-07-21T13:08:30,9b2e7ea9-b277-4cbb-90f5-17d891fdb9e2
C0361,Zoya Jain,zoya.jain361@example.com,Jaipur,North,Corporate,2025-09-09,customers.json,RetailMart,2026-07-21T13:08:30,11efe417-20d9-4b47-be7f-b672f47eecc2
C0362,Arjun Kapoor,arjun.kapoor362@example.com,Bhopal,Central,Corporate,2025-10-12,customers.json,RetailMart,2026-07-21T13:08:30,818a4325-4ba2-4875-8888-a15c7a902526
C0363,Saanvi Sharma,saanvi.sharma363@example.com,Bhopal,Central,Corporate,2024-06-12,customers.json,RetailMart,2026-07-21T13:08:30,8ffaca21-3d75-4381-979a-9588f1b9fa3c
C0364,Priya Patel,priya.patel364@example.com,Chandigarh,North,Consumer,2025-10-14,customers.json,RetailMart,2026-07-21T13:08:30,56bdacbb-a9e8-4a09-8bcf-20c409f05d55
C0365,Yash Gupta,yash.gupta365@example.com,Chandigarh,North,Consumer,2024-03-25,customers.json,RetailMart,2026-07-21T13:08:30,9a570ba9-73db-4917-a53e-8fb115d631cb
C0366,Varun Gupta,varun.gupta366@example.com,Bhopal,Central,Consumer,2025-01-13,customers.json,RetailMart,2026-07-21T13:08:30,06e2f8fd-b09f-4901-9a9b-94b9f96a09f2
C0367,Zoya Patel,zoya.patel367@example.com,Hyderabad,South,Consumer,2024-12-08,customers.json,RetailMart,2026-07-21T13:08:30,2bf32a9d-591c-4839-a044-b78af197d93c
C0368,Meera Kapoor,meera.kapoor368@example.com,Pune,West,Home Office,2024-08-18,customers.json,RetailMart,2026-07-21T13:08:30,3a9afdd7-b222-493b-8ae9-a010c89d1bd3
C0369,Zoya Sharma,zoya.sharma369@example.com,Chandigarh,North,Home Office,2024-01-17,customers.json,RetailMart,2026-07-21T13:08:30,cad2e730-008c-405f-adf4-e52c89cfcc0f
C0370,Nikhil Sharma,nikhil.sharma370@example.com,Bhopal,Central,Consumer,2025-07-17,customers.json,RetailMart,2026-07-21T13:08:30,7baaef5c-c1dd-49c8-8a48-830245b0e845
C0371,Priya Patel,priya.patel371@example.com,Pune,West,Corporate,2024-09-01,customers.json,RetailMart,2026-07-21T13:08:30,3e2cbd80-22c7-4f7b-a812-ac2012d772cc
C0372,Ishaan Mehta,ishaan.mehta372@example.com,Jaipur,North,Home Office,2025-04-28,customers.json,RetailMart,2026-07-21T13:08:30,9191e06b-fede-46cf-896b-20653f9644e3
C0373,Rohan Verma,rohan.verma373@example.com,Bhopal,Central,Consumer,2024-10-26,customers.json,RetailMart,2026-07-21T13:08:30,704fc329-ac5b-464f-9a13-3d85a4b7d1f7
C0374,Aarav Verma,aarav.verma374@example.com,Lucknow,North,Home Office,2024-09-29,customers.json,RetailMart,2026-07-21T13:08:30,34aa1a30-5e70-4c0c-b8b9-0cb76f39af57
C0375,Kavya Kapoor,kavya.kapoor375@example.com,Ahmedabad,West,Corporate,2025-10-08,customers.json,RetailMart,2026-07-21T13:08:30,0871e6e7-e9e8-4387-845e-47662228920e
C0376,Rahul Mehta,rahul.mehta376@example.com,Kolkata,East,Corporate,2024-03-09,customers.json,RetailMart,2026-07-21T13:08:30,7d2d3537-d02d-42c2-b698-8274f3d84af6
C0377,Rahul Saxena,rahul.saxena377@example.com,Pune,West,Home Office,2025-06-21,customers.json,RetailMart,2026-07-21T13:08:30,844a5fc7-4cd9-421b-a8d7-7573e2b4d6f9
C0378,Aditi Mehta,aditi.mehta378@example.com,Delhi,North,Consumer,2025-06-29,customers.json,RetailMart,2026-07-21T13:08:30,6cc5a810-2750-49c3-bdc5-22c5069fe7a7
C0379,Aditi Verma,aditi.verma379@example.com,Chandigarh,North,Corporate,2024-10-04,customers.json,RetailMart,2026-07-21T13:08:30,a0662234-22f9-4897-8c35-7205a0ef1cea
C0380,Saanvi Joshi,saanvi.joshi380@example.com,Kolkata,East,Home Office,2024-07-10,customers.json,RetailMart,2026-07-21T13:08:30,93869cb4-509a-4a4e-9b58-a26895e0d8bd
C0381,Saanvi Singh,saanvi.singh381@example.com,Kolkata,East,Consumer,2024-01-04,customers.json,RetailMart,2026-07-21T13:08:30,5d0b2bd6-15e1-4984-8fc3-8717c6d817f1
C0382,Arjun Patel,arjun.patel382@example.com,Ahmedabad,West,Corporate,2025-11-14,customers.json,RetailMart,2026-07-21T13:08:30,01224c4d-f24c-483c-b2b5-ef13ee9cef81
C0383,Priya Saxena,priya.saxena383@example.com,Delhi,North,Corporate,2025-11-22,customers.json,RetailMart,2026-07-21T13:08:30,73819e2e-7c68-4784-b110-5ddc6f8ddfcd
C0384,Priya Sharma,priya.sharma384@example.com,Ahmedabad,West,Consumer,2024-06-24,customers.json,RetailMart,2026-07-21T13:08:30,b432b726-df34-4409-babe-0e8036b2c722
C0385,Aditi Sharma,aditi.sharma385@example.com,Chennai,South,Consumer,2024-01-24,customers.json,RetailMart,2026-07-21T13:08:30,7b27a72d-739e-4243-9741-de1aa49e9f21
C0386,Kavya Mehta,kavya.mehta386@example.com,Pune,West,Corporate,2024-03-30,customers.json,RetailMart,2026-07-21T13:08:30,75401891-20c2-4d29-b0a5-6701ec6868a9
C0387,Rahul Verma,rahul.verma387@example.com,Pune,West,Consumer,2024-02-19,customers.json,RetailMart,2026-07-21T13:08:30,471aac53-e71c-4c86-9b72-ec76ad25a4bf
C0388,Saanvi Mehta,saanvi.mehta388@example.com,Kolkata,East,Consumer,2025-08-29,customers.json,RetailMart,2026-07-21T13:08:30,f0339b94-118c-46eb-a9ca-8874ebc112ba
C0389,Zoya Gupta,zoya.gupta389@example.com,Chennai,South,Home Office,2025-10-13,customers.json,RetailMart,2026-07-21T13:08:30,f8c26afa-eb55-42d9-81b0-07169b8e7682
C0390,Riya Verma,riya.verma390@example.com,Ahmedabad,West,Corporate,2024-04-21,customers.json,RetailMart,2026-07-21T13:08:30,ad6a7d2d-8207-484d-8b1e-278796404a79
C0391,Aditi Kapoor,aditi.kapoor391@example.com,Lucknow,North,Consumer,2025-06-29,customers.json,RetailMart,2026-07-21T13:08:30,fe34dae6-f53b-4308-b6b8-37dc6e44d670
C0392,Ananya Patel,ananya.patel392@example.com,Kolkata,East,Home Office,2024-05-10,customers.json,RetailMart,2026-07-21T13:08:30,a7c71dad-4bd3-41b8-a739-c7e8032fdee2
C0393,Rohan Kapoor,rohan.kapoor393@example.com,Chennai,South,Corporate,2024-09-25,customers.json,RetailMart,2026-07-21T13:08:30,8ec084d9-7d5f-47bb-9002-7480f78468dc
C0394,Rohan Sharma,rohan.sharma394@example.com,Delhi,North,Corporate,2025-03-13,customers.json,RetailMart,2026-07-21T13:08:30,bd6a14fc-5adf-4207-9849-f818efbc5fcf
C0395,Tanvi Patel,tanvi.patel395@example.com,Mumbai,West,Consumer,2025-06-09,customers.json,RetailMart,2026-07-21T13:08:30,e9537c12-446c-4ced-85ec-93a7d4997958
C0396,Arjun Gupta,arjun.gupta396@example.com,Chennai,South,Corporate,2025-09-30,customers.json,RetailMart,2026-07-21T13:08:30,b830bb53-8e4f-4836-81f9-4ae34b4c9662
C0397,Rohan Jain,rohan.jain397@example.com,Chandigarh,North,Consumer,2024-02-02,customers.json,RetailMart,2026-07-21T13:08:30,e0832ada-d609-465f-9b45-578c909cbb8e
C0398,Priya Patel,priya.patel398@example.com,Chennai,South,Consumer,2024-05-23,customers.json,RetailMart,2026-07-21T13:08:30,3379800a-a19d-4ca8-b768-73140741865b
C0399,Ishaan Verma,ishaan.verma399@example.com,Hyderabad,South,Home Office,2024-07-23,customers.json,RetailMart,2026-07-21T13:08:30,7c0a8f07-b9b8-498e-a55d-080b997ab1c1
C0400,Arjun Jain,arjun.jain400@example.com,Bhopal,Central,Home Office,2024-08-14,customers.json,RetailMart,2026-07-21T13:08:30,1941c41b-27dc-42d9-b474-31fae051620a
C0401,Riya Patel,riya.patel401@example.com,Bengaluru,South,Home Office,2025-12-29,customers.json,RetailMart,2026-07-21T13:08:30,bdea8c40-c4fd-4c2f-859c-e563d85791a0
C0402,Diya Gupta,diya.gupta402@example.com,Bhopal,Central,Consumer,2025-07-21,customers.json,RetailMart,2026-07-21T13:08:30,ac6325fb-215d-493a-82eb-fa770c18a97e
C0403,Nikhil Gupta,nikhil.gupta403@example.com,Mumbai,West,Consumer,2024-08-21,customers.json,RetailMart,2026-07-21T13:08:30,e8971ea6-d800-429e-b2fc-681ef3b612bb
C0404,Diya Verma,diya.verma404@example.com,Chandigarh,North,Consumer,2025-12-10,customers.json,RetailMart,2026-07-21T13:08:30,196f8373-6fcc-4dbb-955e-68ab69cb5255
C0405,Varun Joshi,varun.joshi405@example.com,Bhopal,Central,Home Office,2024-12-30,customers.json,RetailMart,2026-07-21T13:08:30,823cc177-ba9f-4e77-849b-e161be979594
C0406,Tanvi Saxena,tanvi.saxena406@example.com,Chandigarh,North,Home Office,2024-12-31,customers.json,RetailMart,2026-07-21T13:08:30,8255ebf1-b26b-4dfc-b623-c5d250ebc67f
C0407,Rahul Patel,rahul.patel407@example.com,Bhopal,Central,Consumer,2024-11-12,customers.json,RetailMart,2026-07-21T13:08:30,c24bbd97-8771-4787-8630-4fea81426c19
C0408,Ananya Joshi,ananya.joshi408@example.com,Kolkata,East,Corporate,2024-04-15,customers.json,RetailMart,2026-07-21T13:08:30,142766bd-5138-4190-8d51-09fd7dc0e071
C0409,Priya Singh,priya.singh409@example.com,Bhopal,Central,Home Office,2025-11-13,customers.json,RetailMart,2026-07-21T13:08:30,7e1b6493-2677-43e3-b64b-8907a2108b39
C0410,Riya Jain,riya.jain410@example.com,Jaipur,North,Consumer,2024-01-11,customers.json,RetailMart,2026-07-21T13:08:30,5797b537-77a2-4b17-b157-7b316a8ea420
C0411,Tanvi Joshi,tanvi.joshi411@example.com,Pune,West,Consumer,2024-05-07,customers.json,RetailMart,2026-07-21T13:08:30,c0e34137-9edf-4ef1-b19e-9b28cc2bf27a
C0412,Riya Singh,riya.singh412@example.com,Jaipur,North,Consumer,2024-06-16,customers.json,RetailMart,2026-07-21T13:08:30,509eeeb0-976d-469d-bfdd-1f76f9aa6fe6
C0413,Ananya Saxena,ananya.saxena413@example.com,Bhopal,Central,Home Office,2024-07-22,customers.json,RetailMart,2026-07-21T13:08:30,d4424af6-a264-4b9c-9fa2-80565f05d5f1
C0414,Rohan Joshi,rohan.joshi414@example.com,Ahmedabad,West,Home Office,2024-04-06,customers.json,RetailMart,2026-07-21T13:08:30,ee84e47a-e6bc-4f24-9ae6-feb0f93915ee
C0415,Aditi Joshi,aditi.joshi415@example.com,Ahmedabad,West,Home Office,2024-01-14,customers.json,RetailMart,2026-07-21T13:08:30,724baf74-4faa-4304-bbcf-1582aa275394
C0416,Kavya Patel,kavya.patel416@example.com,Bhopal,Central,Home Office,2025-05-09,customers.json,RetailMart,2026-07-21T13:08:30,37121a3a-4822-46b3-9fc9-e5d0cf59a919
C0417,Yash Mehta,yash.mehta417@example.com,Kolkata,East,Consumer,2025-12-08,customers.json,RetailMart,2026-07-21T13:08:30,1cba01fd-351e-419d-be22-eea137ce2d54
C0418,Arjun Patel,arjun.patel418@example.com,Kolkata,East,Home Office,2024-03-29,customers.json,RetailMart,2026-07-21T13:08:30,84c21796-1655-4061-8a8e-be7f7c7d6057
C0419,Yash Mehta,yash.mehta419@example.com,Delhi,North,Consumer,2024-08-04,customers.json,RetailMart,2026-07-21T13:08:30,6923bd4f-0903-4782-9d4e-3d7ec141cbdc
C0420,Tanvi Joshi,tanvi.joshi420@example.com,Bengaluru,South,Home Office,2025-01-04,customers.json,RetailMart,2026-07-21T13:08:30,758f4fcf-8ede-4b27-beff-5c40174b06e4
C0421,Ishaan Patel,ishaan.patel421@example.com,Ahmedabad,West,Corporate,2025-11-08,customers.json,RetailMart,2026-07-21T13:08:30,7adfc38a-379e-48c0-bd7a-e3ac6efea99f
C0422,Rohan Kapoor,rohan.kapoor422@example.com,Pune,West,Corporate,2025-05-21,customers.json,RetailMart,2026-07-21T13:08:30,f7404db1-80e9-4095-941c-c3b72d3be2ac
C0423,Aditi Patel,aditi.patel423@example.com,Bhopal,Central,Consumer,2025-07-13,customers.json,RetailMart,2026-07-21T13:08:30,a8781ad6-029a-4f67-aaeb-7b917ae5a59c
C0424,Arjun Jain,arjun.jain424@example.com,Hyderabad,South,Home Office,2025-02-28,customers.json,RetailMart,2026-07-21T13:08:30,f1dac06d-2516-4d80-924f-97b922b522a5
C0425,Priya Singh,priya.singh425@example.com,Chennai,South,Home Office,2024-10-31,customers.json,RetailMart,2026-07-21T13:08:30,1fdd4a6a-18b6-4532-a670-f9460f87ed98
C0426,Diya Patel,diya.patel426@example.com,Bhopal,Central,Consumer,2024-05-25,customers.json,RetailMart,2026-07-21T13:08:30,68c6b780-d647-4836-a95a-5a19a39f94a0
C0427,Diya Patel,diya.patel427@example.com,Chandigarh,North,Corporate,2025-09-22,customers.json,RetailMart,2026-07-21T13:08:30,ec78b2a5-6f9d-46c9-b486-05438cccfee7
C0428,Rohan Mehta,rohan.mehta428@example.com,Bhopal,Central,Home Office,2025-08-10,customers.json,RetailMart,2026-07-21T13:08:30,7c27fa65-d400-46b1-91b3-11f18043aa91
C0429,Ananya Singh,ananya.singh429@example.com,Lucknow,North,Home Office,2024-01-19,customers.json,RetailMart,2026-07-21T13:08:30,fdf0387d-80d7-4958-aa71-59eee1621230
C0430,Rahul Mehta,rahul.mehta430@example.com,Chennai,South,Home Office,2025-06-06,customers.json,RetailMart,2026-07-21T13:08:30,02006bf0-6330-4560-9cb2-d8604419cf91
C0431,Yash Verma,yash.verma431@example.com,Lucknow,North,Home Office,2024-03-02,customers.json,RetailMart,2026-07-21T13:08:30,01d11279-20ea-4017-b5e0-dc3dcb5a69b0
C0432,Saanvi Jain,saanvi.jain432@example.com,Bhopal,Central,Corporate,2025-06-23,customers.json,RetailMart,2026-07-21T13:08:30,98bdd501-364f-4994-b963-e39ab8e8ba6a
C0433,Riya Singh,riya.singh433@example.com,Jaipur,North,Consumer,2025-08-25,customers.json,RetailMart,2026-07-21T13:08:30,bccaddcc-1d3e-4b70-9744-a723642169b9
C0434,Rahul Joshi,rahul.joshi434@example.com,Bengaluru,South,Consumer,2024-04-05,customers.json,RetailMart,2026-07-21T13:08:30,93cff46b-28dc-4df6-b529-9c4d7ad98e34
